"filename", "language", "Makefile", "TypeScript", "CMake", "Log", "C++", "C", "CMake Cache", "Shell Script", "comment", "blank", "total"
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_event.ipp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 9, 15, 77
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_file_service.ipp", "C++", 0, 0, 0, 0, 215, 0, 0, 0, 10, 28, 253
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_handle_service.ipp", "C++", 0, 0, 0, 0, 490, 0, 0, 0, 40, 69, 599
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_io_context.hpp", "C++", 0, 0, 0, 0, 87, 0, 0, 0, 12, 22, 121
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_io_context.ipp", "C++", 0, 0, 0, 0, 477, 0, 0, 0, 48, 84, 609
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_serial_port_service.ipp", "C++", 0, 0, 0, 0, 145, 0, 0, 0, 19, 29, 193
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_iocp_socket_service_base.ipp", "C++", 0, 0, 0, 0, 685, 0, 0, 0, 42, 95, 822
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_mutex.ipp", "C++", 0, 0, 0, 0, 59, 0, 0, 0, 11, 15, 85
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_object_handle_service.ipp", "C++", 0, 0, 0, 0, 335, 0, 0, 0, 35, 79, 449
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_static_mutex.ipp", "C++", 0, 0, 0, 0, 107, 0, 0, 0, 11, 19, 137
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_thread.ipp", "C++", 0, 0, 0, 0, 106, 0, 0, 0, 19, 26, 151
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/win_tss_ptr.ipp", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 9, 14, 58
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/winrt_ssocket_service_base.ipp", "C++", 0, 0, 0, 0, 547, 0, 0, 0, 15, 65, 627
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/winrt_timer_scheduler.hpp", "C++", 0, 0, 0, 0, 65, 0, 0, 0, 10, 18, 93
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/winrt_timer_scheduler.ipp", "C++", 0, 0, 0, 0, 90, 0, 0, 0, 9, 23, 122
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/impl/winsock_init.ipp", "C++", 0, 0, 0, 0, 57, 0, 0, 0, 9, 17, 83
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_control.hpp", "C++", 0, 0, 0, 0, 51, 0, 0, 0, 17, 17, 85
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_object_impl.hpp", "C++", 0, 0, 0, 0, 115, 0, 0, 0, 29, 29, 173
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_descriptor_read_at_op.hpp", "C++", 0, 0, 0, 0, 145, 0, 0, 0, 18, 28, 191
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_descriptor_read_op.hpp", "C++", 0, 0, 0, 0, 140, 0, 0, 0, 18, 28, 186
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_descriptor_service.hpp", "C++", 0, 0, 0, 0, 478, 0, 0, 0, 77, 107, 662
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_descriptor_write_at_op.hpp", "C++", 0, 0, 0, 0, 139, 0, 0, 0, 18, 28, 185
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_descriptor_write_op.hpp", "C++", 0, 0, 0, 0, 135, 0, 0, 0, 18, 28, 181
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_file_service.hpp", "C++", 0, 0, 0, 0, 170, 0, 0, 0, 47, 46, 263
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_null_buffers_op.hpp", "C++", 0, 0, 0, 0, 74, 0, 0, 0, 18, 20, 112
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_operation.hpp", "C++", 0, 0, 0, 0, 51, 0, 0, 0, 14, 20, 85
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_service.hpp", "C++", 0, 0, 0, 0, 153, 0, 0, 0, 83, 83, 319
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_accept_op.hpp", "C++", 0, 0, 0, 0, 206, 0, 0, 0, 29, 43, 278
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_connect_op.hpp", "C++", 0, 0, 0, 0, 95, 0, 0, 0, 18, 25, 138
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_recv_op.hpp", "C++", 0, 0, 0, 0, 155, 0, 0, 0, 18, 28, 201
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_recvfrom_op.hpp", "C++", 0, 0, 0, 0, 156, 0, 0, 0, 18, 28, 202
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_recvmsg_op.hpp", "C++", 0, 0, 0, 0, 142, 0, 0, 0, 18, 28, 188
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_send_op.hpp", "C++", 0, 0, 0, 0, 141, 0, 0, 0, 18, 28, 187
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_sendto_op.hpp", "C++", 0, 0, 0, 0, 144, 0, 0, 0, 18, 28, 190
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_service.hpp", "C++", 0, 0, 0, 0, 450, 0, 0, 0, 69, 95, 614
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_socket_service_base.hpp", "C++", 0, 0, 0, 0, 475, 0, 0, 0, 81, 108, 664
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/io_uring_wait_op.hpp", "C++", 0, 0, 0, 0, 72, 0, 0, 0, 18, 20, 110
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/is_buffer_sequence.hpp", "C++", 0, 0, 0, 0, 260, 0, 0, 0, 9, 70, 339
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/is_executor.hpp", "C++", 0, 0, 0, 0, 92, 0, 0, 0, 9, 26, 127
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/keyword_tss_ptr.hpp", "C++", 0, 0, 0, 0, 40, 0, 0, 0, 13, 18, 71
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/kqueue_reactor.hpp", "C++", 0, 0, 0, 0, 130, 0, 0, 0, 66, 59, 255
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/limits.hpp", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 9, 6, 27
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/local_free_on_block_exit.hpp", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 11, 15, 60
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/macos_fenced_block.hpp", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 12, 16, 63
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/memory.hpp", "C++", 0, 0, 0, 0, 107, 0, 0, 0, 14, 16, 137
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/mutex.hpp", "C++", 0, 0, 0, 0, 31, 0, 0, 0, 9, 9, 49
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/non_const_lvalue.hpp", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 9, 12, 55
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/noncopyable.hpp", "C++", 0, 0, 0, 0, 23, 0, 0, 0, 9, 12, 44
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_event.hpp", "C++", 0, 0, 0, 0, 67, 0, 0, 0, 19, 21, 107
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_fenced_block.hpp", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 11, 12, 48
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_global.hpp", "C++", 0, 0, 0, 0, 36, 0, 0, 0, 10, 14, 60
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_mutex.hpp", "C++", 0, 0, 0, 0, 33, 0, 0, 0, 13, 15, 61
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_reactor.hpp", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 17, 19, 84
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_signal_blocker.hpp", "C++", 0, 0, 0, 0, 37, 0, 0, 0, 17, 16, 70
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_socket_service.hpp", "C++", 0, 0, 0, 0, 377, 0, 0, 0, 75, 68, 520
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_static_mutex.hpp", "C++", 0, 0, 0, 0, 31, 0, 0, 0, 12, 18, 61
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_thread.hpp", "C++", 0, 0, 0, 0, 39, 0, 0, 0, 13, 16, 68
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/null_tss_ptr.hpp", "C++", 0, 0, 0, 0, 39, 0, 0, 0, 13, 17, 69
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/object_pool.hpp", "C++", 0, 0, 0, 0, 123, 0, 0, 0, 18, 31, 172
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/old_win_sdk_compat.hpp", "C++", 0, 0, 0, 0, 150, 0, 0, 0, 17, 48, 215
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/op_queue.hpp", "C++", 0, 0, 0, 0, 117, 0, 0, 0, 20, 26, 163
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/operation.hpp", "C++", 0, 0, 0, 0, 21, 0, 0, 0, 9, 9, 39
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/pipe_select_interrupter.hpp", "C++", 0, 0, 0, 0, 44, 0, 0, 0, 24, 22, 90
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/pop_options.hpp", "C++", 0, 0, 0, 0, 76, 0, 0, 0, 29, 49, 154
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_event.hpp", "C++", 0, 0, 0, 0, 129, 0, 0, 0, 23, 24, 176
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_fd_set_adapter.hpp", "C++", 0, 0, 0, 0, 86, 0, 0, 0, 12, 21, 119
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_global.hpp", "C++", 0, 0, 0, 0, 49, 0, 0, 0, 11, 21, 81
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_mutex.hpp", "C++", 0, 0, 0, 0, 44, 0, 0, 0, 13, 20, 77
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_serial_port_service.hpp", "C++", 0, 0, 0, 0, 166, 0, 0, 0, 40, 43, 249
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_signal_blocker.hpp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 15, 18, 86
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_static_mutex.hpp", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 13, 18, 65
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_thread.hpp", "C++", 0, 0, 0, 0, 71, 0, 0, 0, 13, 26, 110
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/posix_tss_ptr.hpp", "C++", 0, 0, 0, 0, 45, 0, 0, 0, 16, 19, 80
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/push_options.hpp", "C++", 0, 0, 0, 0, 128, 0, 0, 0, 37, 55, 220
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_descriptor_service.hpp", "C++", 0, 0, 0, 0, 361, 0, 0, 0, 66, 85, 512
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_null_buffers_op.hpp", "C++", 0, 0, 0, 0, 63, 0, 0, 0, 18, 18, 99
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_accept_op.hpp", "C++", 0, 0, 0, 0, 177, 0, 0, 0, 29, 37, 243
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_connect_op.hpp", "C++", 0, 0, 0, 0, 83, 0, 0, 0, 18, 23, 124
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_recv_op.hpp", "C++", 0, 0, 0, 0, 117, 0, 0, 0, 18, 25, 160
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_recvfrom_op.hpp", "C++", 0, 0, 0, 0, 122, 0, 0, 0, 18, 25, 165
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_recvmsg_op.hpp", "C++", 0, 0, 0, 0, 104, 0, 0, 0, 18, 24, 146
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_send_op.hpp", "C++", 0, 0, 0, 0, 119, 0, 0, 0, 18, 26, 163
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_sendto_op.hpp", "C++", 0, 0, 0, 0, 115, 0, 0, 0, 18, 24, 157
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_service.hpp", "C++", 0, 0, 0, 0, 445, 0, 0, 0, 70, 93, 608
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_socket_service_base.hpp", "C++", 0, 0, 0, 0, 466, 0, 0, 0, 84, 105, 655
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactive_wait_op.hpp", "C++", 0, 0, 0, 0, 63, 0, 0, 0, 18, 18, 99
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactor.hpp", "C++", 0, 0, 0, 0, 37, 0, 0, 0, 9, 9, 55
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactor_op.hpp", "C++", 0, 0, 0, 0, 40, 0, 0, 0, 15, 17, 72
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/reactor_op_queue.hpp", "C++", 0, 0, 0, 0, 146, 0, 0, 0, 41, 26, 213
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/recycling_allocator.hpp", "C++", 0, 0, 0, 0, 76, 0, 0, 0, 9, 21, 106
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/regex_fwd.hpp", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 9, 11, 45
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/resolve_endpoint_op.hpp", "C++", 0, 0, 0, 0, 95, 0, 0, 0, 23, 23, 141
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/resolve_op.hpp", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 10, 11, 46
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/resolve_query_op.hpp", "C++", 0, 0, 0, 0, 104, 0, 0, 0, 23, 24, 151
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/resolver_service.hpp", "C++", 0, 0, 0, 0, 93, 0, 0, 0, 23, 30, 146
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/resolver_service_base.hpp", "C++", 0, 0, 0, 0, 95, 0, 0, 0, 30, 34, 159
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scheduler.hpp", "C++", 0, 0, 0, 0, 112, 0, 0, 0, 67, 63, 242
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scheduler_operation.hpp", "C++", 0, 0, 0, 0, 50, 0, 0, 0, 12, 17, 79
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scheduler_task.hpp", "C++", 0, 0, 0, 0, 24, 0, 0, 0, 13, 13, 50
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scheduler_thread_info.hpp", "C++", 0, 0, 0, 0, 21, 0, 0, 0, 9, 11, 41
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scoped_lock.hpp", "C++", 0, 0, 0, 0, 63, 0, 0, 0, 20, 19, 102
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/scoped_ptr.hpp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 17, 18, 88
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/select_interrupter.hpp", "C++", 0, 0, 0, 0, 27, 0, 0, 0, 9, 11, 47
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/select_reactor.hpp", "C++", 0, 0, 0, 0, 132, 0, 0, 0, 67, 54, 253
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/service_registry.hpp", "C++", 0, 0, 0, 0, 85, 0, 0, 0, 43, 37, 165
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/signal_blocker.hpp", "C++", 0, 0, 0, 0, 27, 0, 0, 0, 9, 9, 45
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/signal_handler.hpp", "C++", 0, 0, 0, 0, 56, 0, 0, 0, 18, 17, 91
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/signal_init.hpp", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 10, 13, 48
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/signal_op.hpp", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 12, 13, 54
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/signal_set_service.hpp", "C++", 0, 0, 0, 0, 172, 0, 0, 0, 53, 59, 284
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/socket_holder.hpp", "C++", 0, 0, 0, 0, 64, 0, 0, 0, 18, 17, 99
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/socket_ops.hpp", "C++", 0, 0, 0, 0, 247, 0, 0, 0, 18, 119, 384
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/socket_option.hpp", "C++", 0, 0, 0, 0, 222, 0, 0, 0, 49, 46, 317
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/socket_select_interrupter.hpp", "C++", 0, 0, 0, 0, 41, 0, 0, 0, 26, 25, 92
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/socket_types.hpp", "C++", 0, 0, 0, 0, 393, 0, 0, 0, 14, 11, 418
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/solaris_fenced_block.hpp", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 12, 16, 63
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/source_location.hpp", "C++", 0, 0, 0, 0, 26, 0, 0, 0, 9, 11, 46
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/static_mutex.hpp", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 9, 9, 53
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_event.hpp", "C++", 0, 0, 0, 0, 138, 0, 0, 0, 22, 29, 189
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_fenced_block.hpp", "C++", 0, 0, 0, 0, 35, 0, 0, 0, 12, 16, 63
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_global.hpp", "C++", 0, 0, 0, 0, 42, 0, 0, 0, 11, 18, 71
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_mutex.hpp", "C++", 0, 0, 0, 0, 42, 0, 0, 0, 13, 19, 74
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_static_mutex.hpp", "C++", 0, 0, 0, 0, 46, 0, 0, 0, 15, 21, 82
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/std_thread.hpp", "C++", 0, 0, 0, 0, 42, 0, 0, 0, 13, 17, 72
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/strand_executor_service.hpp", "C++", 0, 0, 0, 0, 90, 0, 0, 0, 45, 39, 174
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/strand_service.hpp", "C++", 0, 0, 0, 0, 71, 0, 0, 0, 39, 35, 145
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/string_view.hpp", "C++", 0, 0, 0, 0, 28, 0, 0, 0, 9, 11, 48
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/thread.hpp", "C++", 0, 0, 0, 0, 43, 0, 0, 0, 9, 9, 61
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/thread_context.hpp", "C++", 0, 0, 0, 0, 26, 0, 0, 0, 13, 13, 52
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/thread_group.hpp", "C++", 0, 0, 0, 0, 65, 0, 0, 0, 17, 18, 100
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/thread_info_base.hpp", "C++", 0, 0, 0, 0, 213, 0, 0, 0, 17, 31, 261
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/throw_error.hpp", "C++", 0, 0, 0, 0, 31, 0, 0, 0, 9, 14, 54
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/throw_exception.hpp", "C++", 0, 0, 0, 0, 27, 0, 0, 0, 13, 12, 52
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_queue.hpp", "C++", 0, 0, 0, 0, 294, 0, 0, 0, 48, 48, 390
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_queue_base.hpp", "C++", 0, 0, 0, 0, 33, 0, 0, 0, 17, 19, 69
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_queue_ptime.hpp", "C++", 0, 0, 0, 0, 49, 0, 0, 0, 26, 29, 104
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_queue_set.hpp", "C++", 0, 0, 0, 0, 31, 0, 0, 0, 17, 19, 67
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_scheduler.hpp", "C++", 0, 0, 0, 0, 23, 0, 0, 0, 9, 6, 38
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/timer_scheduler_fwd.hpp", "C++", 0, 0, 0, 0, 26, 0, 0, 0, 9, 8, 43
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/tss_ptr.hpp", "C++", 0, 0, 0, 0, 50, 0, 0, 0, 9, 11, 70
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/type_traits.hpp", "C++", 0, 0, 0, 0, 133, 0, 0, 0, 9, 15, 157
"/home/allen/Documents/code/demo/CPlusPlus/tcpio/asio/app/infrastructure/common/asio/detail/variadic_templates.hpp", "C++", 0, 0, 0, 0, 256, 0, 0, 0, 9, 30, 295
